Time (UTC),Latitude (deg),Longitude (deg), X (nT), Y (nT), Z (nT), Tempature (°F)
2022-06-19 17:26:02,70.230690,-148.381989,1906.68,18044.37,-63417.15,999.00
2022-06-19 17:27:12,70.230690,-148.381989,2070.13,18003.13,-63568.86,999.00
2022-06-19 17:28:22,70.230690,-148.381989,1986.88,18173.56,-63423.36,999.00
2022-06-19 17:29:32,70.230690,-148.381989,1903.18,18162.65,-63606.19,999.00
2022-06-19 17:30:42,70.230690,-148.381989,1845.18,17960.73,-63747.89,999.00
2022-06-19 17:31:52,70.230690,-148.381989,1855.23,18011.54,-63756.04,999.00
2022-06-19 17:33:02,70.230690,-148.381989,1957.89,18134.58,-63389.15,999.00
2022-06-19 17:34:12,70.230690,-148.381989,1980.73,18026.57,-63283.07,999.00
2022-06-19 17:35:22,70.230690,-148.381989,1998.27,17997.66,-63153.71,999.00
2022-06-19 17:36:32,70.230690,-148.381989,1974.33,17982.50,-63312.30,999.00
2022-06-19 17:37:42,70.230690,-148.381989,1969.25,18052.26,-63389.00,999.00
2022-06-19 17:38:52,70.230690,-148.381989,2004.77,18043.18,-63297.29,999.00
2022-06-19 17:40:02,70.230690,-148.381989,2037.48,18111.51,-63275.25,999.00
2022-06-19 17:41:12,70.230690,-148.381989,2139.64,18185.47,-63451.75,999.00
2022-06-19 17:42:22,70.230690,-148.381989,2147.95,18121.20,-63463.66,999.00
2022-06-19 17:43:32,70.230690,-148.381989,2251.46,18152.12,-63244.21,999.00
2022-06-19 17:44:42,70.230690,-148.381989,2134.70,18096.47,-63418.61,999.00
2022-06-19 17:45:52,70.230690,-148.381989,2090.51,18017.30,-63435.39,999.00
2022-06-19 17:47:02,70.230690,-148.381989,2252.03,17854.90,-63206.55,999.00
2022-06-19 17:48:12,70.230690,-148.381989,2073.23,17840.83,-63449.46,999.00
2022-06-19 17:49:22,70.230690,-148.381989,2242.40,17803.51,-63257.47,999.00
2022-06-19 17:50:32,70.230690,-148.381989,2229.73,17960.59,-63296.88,999.00
2022-06-19 17:51:42,70.230690,-148.381989,1992.70,17912.21,-63280.21,999.00
2022-06-19 17:52:52,70.230690,-148.381989,2048.92,17933.67,-62991.17,999.00
2022-06-19 17:54:02,70.230690,-148.381989,2178.54,17912.51,-62981.34,999.00
2022-06-19 17:55:12,70.230690,-148.381989,2154.44,17961.26,-62932.18,999.00
2022-06-19 17:56:22,70.230690,-148.381989,2136.37,18017.44,-63009.64,999.00
2022-06-19 17:57:32,70.230690,-148.381989,2143.50,17838.09,-62942.37,999.00
2022-06-19 17:58:42,70.230690,-148.381989,2111.97,17912.91,-63009.68,999.00
2022-06-19 17:59:52,70.230690,-148.381989,2225.24,17973.94,-63036.45,999.00
2022-06-19 18:01:02,70.230690,-148.381989,2019.03,17985.77,-63111.06,999.00
2022-06-19 18:02:12,70.230690,-148.381989,1984.51,18064.70,-63290.91,999.00
2022-06-19 18:03:22,70.230690,-148.381989,1979.69,17997.83,-63151.00,999.00
2022-06-19 18:04:32,70.230690,-148.381989,1998.12,17805.73,-63069.75,999.00
2022-06-19 18:05:42,70.230690,-148.381989,1987.07,17819.42,-62700.99,999.00
2022-06-19 18:06:52,70.230690,-148.381989,1842.40,17849.34,-62907.25,999.00
2022-06-19 18:08:02,70.230690,-148.381989,1965.79,17925.27,-63038.59,999.00
2022-06-19 18:09:12,70.230690,-148.381989,1981.15,17782.70,-63035.14,999.00
2022-06-19 18:10:22,70.230690,-148.381989,2020.05,17807.47,-62898.30,999.00
2022-06-19 18:11:32,70.230690,-148.381989,2060.00,17797.08,-63031.77,999.00
2022-06-19 18:12:42,70.230690,-148.381989,1938.75,17814.78,-62888.83,999.00
2022-06-19 18:13:52,70.230690,-148.381989,1925.57,17857.85,-62857.88,999.00
2022-06-19 18:15:02,70.230690,-148.381989,1806.17,17761.06,-62962.06,999.00
2022-06-19 18:16:12,70.230690,-148.381989,1754.72,17712.69,-63007.60,999.00
2022-06-19 18:17:22,70.230690,-148.381989,1843.21,17721.82,-62922.14,999.00
2022-06-19 18:18:32,70.230690,-148.381989,1969.83,17855.91,-63081.94,999.00
2022-06-19 18:19:42,70.230690,-148.381989,1919.01,17726.28,-62895.71,999.00
2022-06-19 18:20:52,70.230690,-148.381989,1817.29,17714.14,-62927.31,999.00
2022-06-19 18:22:02,70.230690,-148.381989,1760.24,17681.39,-62742.56,999.00
2022-06-19 18:23:12,70.230690,-148.381989,1660.53,17667.58,-62700.90,999.00
2022-06-19 18:24:22,70.230690,-148.381989,1782.61,17831.72,-62797.07,999.00
2022-06-19 18:25:32,70.230690,-148.381989,1771.36,17837.56,-62661.07,999.00
2022-06-19 18:26:42,70.230690,-148.381989,1690.11,17738.14,-62471.46,999.00
2022-06-19 18:27:52,70.230690,-148.381989,1896.66,17763.44,-62463.82,999.00
2022-06-19 18:29:02,70.230690,-148.381989,1938.90,17752.50,-62534.20,999.00
2022-06-19 18:30:12,70.230690,-148.381989,1839.05,17777.74,-62545.98,999.00
2022-06-19 18:31:22,70.230690,-148.381989,1914.29,17756.99,-62535.83,999.00
2022-06-19 18:32:32,70.230690,-148.381989,1965.98,17803.09,-62544.63,999.00
2022-06-19 18:33:42,70.230690,-148.381989,1908.15,17741.47,-62426.80,999.00
2022-06-19 18:34:52,70.230690,-148.381989,1995.31,17673.14,-62258.09,999.00
2022-06-19 18:36:02,70.230690,-148.381989,2117.33,17711.12,-62343.56,999.00
2022-06-19 18:37:12,70.230690,-148.381989,2070.59,17701.38,-62484.23,999.00
2022-06-19 18:38:22,70.230690,-148.381989,2074.20,17596.46,-62633.89,999.00
2022-06-19 18:39:32,70.230690,-148.381989,2075.97,17660.83,-62398.85,999.00
2022-06-19 18:40:42,70.230690,-148.381989,2074.48,17661.66,-62424.07,999.00
2022-06-19 18:41:52,70.230690,-148.381989,1992.33,17598.61,-62586.24,999.00
2022-06-19 18:43:02,70.230690,-148.381989,2009.99,17522.83,-62104.16,999.00
2022-06-19 18:44:12,70.230690,-148.381989,2003.83,17710.63,-62108.77,999.00
2022-06-19 18:45:22,70.230690,-148.381989,2082.42,17904.14,-62114.73,999.00
2022-06-19 18:46:32,70.230690,-148.381989,2157.69,17817.43,-61992.72,999.00
2022-06-19 18:47:42,70.230690,-148.381989,2054.27,17828.63,-62163.33,999.00
2022-06-19 18:48:52,70.230690,-148.381989,2107.16,17862.46,-62137.02,999.00
2022-06-19 18:50:02,70.230690,-148.381989,2057.06,17778.59,-62048.12,999.00
2022-06-19 18:51:12,70.230690,-148.381989,2108.10,17717.13,-62118.12,999.00
2022-06-19 18:52:22,70.230690,-148.381989,2086.74,17688.46,-62074.17,999.00
2022-06-19 18:53:32,70.230690,-148.381989,1977.89,17777.68,-61991.02,999.00
2022-06-19 18:54:42,70.230690,-148.381989,1999.36,17583.96,-62163.03,999.00
2022-06-19 18:55:52,70.230690,-148.381989,1752.66,17629.87,-62028.51,999.00
2022-06-19 18:57:02,70.230690,-148.381989,1874.56,17601.53,-62229.91,999.00
2022-06-19 18:58:12,70.230690,-148.381989,1812.48,17493.46,-62146.33,999.00
2022-06-19 18:59:22,70.230690,-148.381989,1845.81,17603.03,-62062.84,999.00
2022-06-19 19:00:32,70.230690,-148.381989,1818.72,17705.13,-62169.23,999.00
2022-06-19 19:01:42,70.230690,-148.381989,1908.34,17886.14,-62386.25,999.00
2022-06-19 19:02:52,70.230690,-148.381989,1862.14,17771.35,-62083.94,999.00
2022-06-19 19:04:02,70.230690,-148.381989,1866.32,17803.56,-61912.81,999.00
2022-06-19 19:05:12,70.230690,-148.381989,1946.27,17750.29,-61902.25,999.00
2022-06-19 19:06:22,70.230690,-148.381989,1951.34,17872.81,-61739.68,999.00
2022-06-19 19:07:32,70.230690,-148.381989,1970.38,17802.45,-61833.20,999.00
2022-06-19 19:08:42,70.230690,-148.381989,1978.54,17610.01,-61579.45,999.00
2022-06-19 19:09:52,70.230690,-148.381989,1961.17,17586.04,-61504.60,999.00
2022-06-19 19:11:02,70.230690,-148.381989,1793.55,17586.34,-61901.79,999.00
2022-06-19 19:12:12,70.230690,-148.381989,1909.05,17678.58,-61905.98,999.00
2022-06-19 19:13:22,70.230690,-148.381989,1815.03,17754.91,-61784.98,999.00
2022-06-19 19:14:32,70.230690,-148.381989,1889.13,17763.38,-61516.03,999.00
2022-06-19 19:15:42,70.230690,-148.381989,1922.03,17699.45,-61642.06,999.00
2022-06-19 19:16:52,70.230690,-148.381989,1805.91,17625.09,-61808.78,999.00
2022-06-19 19:18:02,70.230690,-148.381989,1898.66,17632.49,-61502.14,999.00
2022-06-19 19:19:12,70.230690,-148.381989,1901.81,17644.80,-61700.94,999.00
2022-06-19 19:20:22,70.230690,-148.381989,1862.99,17627.25,-61396.67,999.00
2022-06-19 19:21:32,70.230690,-148.381989,1765.95,17416.68,-61503.92,999.00
2022-06-19 19:22:42,70.230690,-148.381989,1674.27,17423.15,-61162.58,999.00
2022-06-19 19:23:52,70.230690,-148.381989,1660.60,17385.47,-61544.52,999.00
2022-06-19 19:25:02,70.230690,-148.381989,1638.52,17542.83,-61388.18,999.00
2022-06-19 19:26:12,70.230690,-148.381989,1665.38,17409.49,-61556.18,999.00
2022-06-19 19:27:22,70.230690,-148.381989,1728.29,17495.78,-61566.50,999.00
2022-06-19 19:28:32,70.230690,-148.381989,1873.38,17534.73,-61342.37,999.00
2022-06-19 19:29:42,70.230690,-148.381989,1958.67,17572.46,-61447.92,999.00
2022-06-19 19:30:52,70.230690,-148.381989,2014.23,17614.36,-61194.57,999.00
2022-06-19 19:32:02,70.230690,-148.381989,1813.36,17657.32,-61237.61,999.00
2022-06-19 19:33:12,70.230690,-148.381989,1851.46,17653.65,-61243.83,999.00
2022-06-19 19:34:22,70.230690,-148.381989,1909.27,17556.25,-61289.98,999.00
2022-06-19 19:35:32,70.230690,-148.381989,1954.39,17519.02,-61359.78,999.00
2022-06-19 19:36:42,70.230690,-148.381989,1849.72,17695.69,-61354.23,999.00
2022-06-19 19:37:52,70.230690,-148.381989,1762.63,17614.85,-61285.88,999.00
2022-06-19 19:39:02,70.230690,-148.381989,1631.81,17459.61,-61232.95,999.00
2022-06-19 19:40:12,70.230690,-148.381989,1879.10,17552.31,-61702.21,999.00
2022-06-19 19:41:22,70.230690,-148.381989,1649.79,17451.71,-61425.91,999.00
2022-06-19 19:42:32,70.230690,-148.381989,1800.79,17467.33,-61522.75,999.00
2022-06-19 19:43:42,70.230690,-148.381989,1945.08,17493.60,-61385.84,999.00
2022-06-19 19:44:52,70.230690,-148.381989,2027.92,17483.09,-61200.00,999.00
2022-06-19 19:46:02,70.230690,-148.381989,1937.80,17417.27,-61320.38,999.00
2022-06-19 19:47:12,70.230690,-148.381989,1697.08,17413.49,-61225.68,999.00
2022-06-19 19:48:22,70.230690,-148.381989,1577.04,17507.75,-61277.32,999.00
2022-06-19 19:49:32,70.230690,-148.381989,1618.75,17515.20,-61364.12,999.00
2022-06-19 19:50:42,70.230690,-148.381989,1634.03,17603.44,-61456.34,999.00
2022-06-19 19:51:52,70.230690,-148.381989,1711.18,17659.71,-61413.37,999.00
2022-06-19 19:53:02,70.230690,-148.381989,1785.41,17728.01,-61508.87,999.00
2022-06-19 19:54:12,70.230690,-148.381989,1836.55,17648.18,-61438.39,999.00
2022-06-19 19:55:22,70.230690,-148.381989,1730.11,17678.62,-61283.11,999.00
2022-06-19 19:56:32,70.230690,-148.381989,1676.26,17630.25,-61428.87,999.00
2022-06-19 19:57:42,70.230690,-148.381989,1709.38,17430.95,-61326.67,999.00
2022-06-19 19:58:52,70.230690,-148.381989,1687.30,17500.06,-61221.16,999.00
2022-06-19 20:00:02,70.230690,-148.381989,1813.57,17422.39,-61392.95,999.00
2022-06-19 20:01:12,70.230690,-148.381989,1587.14,17468.18,-61160.86,999.00
2022-06-19 20:02:22,70.230690,-148.381989,1847.95,17459.20,-60982.26,999.00
2022-06-19 20:03:32,70.230690,-148.381989,1909.68,17469.47,-61181.77,999.00
2022-06-19 20:04:42,70.230690,-148.381989,1888.75,17604.81,-61022.10,999.00
2022-06-19 20:05:52,70.230690,-148.381989,1783.71,17494.57,-61044.52,999.00
2022-06-19 20:07:02,70.230690,-148.381989,1667.03,17406.04,-61038.89,999.00
2022-06-19 20:08:12,70.230690,-148.381989,1681.54,17473.62,-61128.18,999.00
2022-06-19 20:09:22,70.230690,-148.381989,1644.71,17462.67,-61172.39,999.00
2022-06-19 20:10:32,70.230690,-148.381989,1919.86,17589.79,-61011.11,999.00
2022-06-19 20:11:42,70.230690,-148.381989,1854.68,17587.62,-60894.59,999.00
2022-06-19 20:12:52,70.230690,-148.381989,1775.25,17483.75,-60931.36,999.00
2022-06-19 20:14:02,70.230690,-148.381989,1869.83,17338.61,-60929.56,999.00
2022-06-19 20:15:12,70.230690,-148.381989,1910.59,17369.81,-60864.02,999.00
2022-06-19 20:16:22,70.230690,-148.381989,1951.23,17332.55,-60904.12,999.00
2022-06-19 20:17:32,70.230690,-148.381989,2033.43,17538.10,-60732.99,999.00
2022-06-19 20:18:42,70.230690,-148.381989,1956.55,17500.78,-60968.56,999.00
2022-06-19 20:19:52,70.230690,-148.381989,1949.18,17479.17,-60900.39,999.00
2022-06-19 20:21:02,70.230690,-148.381989,1991.26,17281.30,-60890.24,999.00
2022-06-19 20:22:12,70.230690,-148.381989,2043.78,17242.84,-60808.47,999.00
2022-06-19 20:23:22,70.230690,-148.381989,2034.21,17312.21,-61003.34,999.00
2022-06-19 20:24:32,70.230690,-148.381989,1884.65,17177.75,-60906.27,999.00
2022-06-19 20:25:42,70.230690,-148.381989,1938.44,17351.42,-61098.64,999.00
2022-06-19 20:26:52,70.230690,-148.381989,1858.35,17375.38,-61069.14,999.00
2022-06-19 20:28:02,70.230690,-148.381989,1849.24,17266.74,-60945.48,999.00
2022-06-19 20:29:12,70.230690,-148.381989,1795.95,17331.31,-61028.28,999.00
2022-06-19 20:30:22,70.230690,-148.381989,1783.68,17411.34,-61009.78,999.00
2022-06-19 20:31:32,70.230690,-148.381989,1862.42,17319.55,-61069.17,999.00
2022-06-19 20:32:42,70.230690,-148.381989,1921.16,17448.42,-60962.78,999.00
2022-06-19 20:33:52,70.230690,-148.381989,1884.99,17377.72,-60919.36,999.00
2022-06-19 20:35:02,70.230690,-148.381989,1953.65,17467.41,-60812.62,999.00
2022-06-19 20:36:12,70.230690,-148.381989,1875.84,17371.60,-61208.78,999.00
2022-06-19 20:37:22,70.230690,-148.381989,1877.93,17422.35,-60899.63,999.00
2022-06-19 20:38:32,70.230690,-148.381989,1687.62,17483.01,-60863.60,999.00
2022-06-19 20:39:42,70.230690,-148.381989,1795.78,17339.50,-61134.16,999.00
2022-06-19 20:40:52,70.230690,-148.381989,1883.33,17269.05,-61242.37,999.00
2022-06-19 20:42:02,70.230690,-148.381989,2002.98,17291.95,-61234.93,999.00
2022-06-19 20:43:12,70.230690,-148.381989,1909.92,17309.58,-60980.30,999.00
2022-06-19 20:44:22,70.230690,-148.381989,2118.14,17269.43,-60947.77,999.00
2022-06-19 20:45:32,70.230690,-148.381989,2111.36,17302.19,-60700.56,999.00
2022-06-19 20:46:42,70.230690,-148.381989,1982.82,17310.08,-60884.47,999.00
2022-06-19 20:47:52,70.230690,-148.381989,1903.24,17237.48,-60638.27,999.00
2022-06-19 20:49:02,70.230690,-148.381989,2027.31,17333.72,-60993.65,999.00
2022-06-19 20:50:12,70.230690,-148.381989,2010.92,17392.61,-61089.16,999.00
2022-06-19 20:51:22,70.230690,-148.381989,2039.01,17400.94,-60964.51,999.00
2022-06-19 20:52:32,70.230690,-148.381989,2101.50,17328.97,-60826.11,999.00
2022-06-19 20:53:42,70.230690,-148.381989,2182.57,17461.32,-60603.91,999.00
2022-06-19 20:54:52,70.230690,-148.381989,2241.34,17417.65,-60870.46,999.00
2022-06-19 20:56:02,70.230690,-148.381989,2180.22,17384.62,-60661.47,999.00
2022-06-19 20:57:12,70.230690,-148.381989,2128.72,17462.06,-60853.18,999.00
2022-06-19 20:58:22,70.230690,-148.381989,1939.89,17427.63,-60868.32,999.00
2022-06-19 20:59:32,70.230690,-148.381989,1860.96,17402.86,-60883.74,999.00
2022-06-19 21:00:42,70.230690,-148.381989,1842.00,17306.56,-60862.21,999.00
2022-06-19 21:01:52,70.230690,-148.381989,1948.77,17323.35,-60816.68,999.00
2022-06-19 21:03:02,70.230690,-148.381989,1970.91,17318.17,-60961.42,999.00
2022-06-19 21:04:12,70.230690,-148.381989,2123.85,17385.77,-60896.71,999.00
2022-06-19 21:05:22,70.230690,-148.381989,2202.26,17369.18,-60915.75,999.00
2022-06-19 21:06:32,70.230690,-148.381989,2182.79,17369.15,-61134.21,999.00
2022-06-19 21:07:42,70.230690,-148.381989,2016.61,17380.49,-61312.17,999.00
2022-06-19 21:08:52,70.230690,-148.381989,1914.09,17387.63,-61106.09,999.00
2022-06-19 21:10:02,70.230690,-148.381989,1852.59,17468.83,-60989.39,999.00
2022-06-19 21:11:12,70.230690,-148.381989,1903.73,17403.24,-60950.88,999.00
2022-06-19 21:12:22,70.230690,-148.381989,1871.53,17340.00,-60951.92,999.00
2022-06-19 21:13:32,70.230690,-148.381989,2048.13,17278.51,-60817.54,999.00
2022-06-19 21:14:42,70.230690,-148.381989,2064.89,17266.98,-61123.00,999.00
2022-06-19 21:15:52,70.230690,-148.381989,2137.08,17220.11,-61078.13,999.00
2022-06-19 21:17:02,70.230690,-148.381989,2272.11,17248.38,-60884.67,999.00
2022-06-19 21:18:12,70.230690,-148.381989,2071.35,17285.41,-60895.32,999.00
2022-06-19 21:19:22,70.230690,-148.381989,2008.75,17232.21,-60871.18,999.00
2022-06-19 21:20:32,70.230690,-148.381989,1994.45,17244.88,-60636.35,999.00
2022-06-19 21:21:42,70.230690,-148.381989,2021.18,17370.76,-60642.16,999.00
2022-06-19 21:22:52,70.230690,-148.381989,2061.07,17317.90,-60448.75,999.00
2022-06-19 21:24:02,70.230690,-148.381989,1827.92,17268.66,-60551.77,999.00
2022-06-19 21:25:12,70.230690,-148.381989,1833.51,17263.86,-60546.68,999.00
2022-06-19 21:26:22,70.230690,-148.381989,1856.81,17354.12,-60507.03,999.00
2022-06-19 21:27:32,70.230690,-148.381989,2071.23,17401.20,-60523.23,999.00
2022-06-19 21:28:42,70.230690,-148.381989,1901.27,17370.61,-60565.85,999.00
2022-06-19 21:29:52,70.230690,-148.381989,1848.49,17237.86,-60565.07,999.00
2022-06-19 21:31:02,70.230690,-148.381989,1849.31,17336.63,-60626.27,999.00
2022-06-19 21:32:12,70.230690,-148.381989,1909.01,17438.09,-60616.75,999.00
2022-06-19 21:33:22,70.230690,-148.381989,1783.36,17403.62,-60781.04,999.00
2022-06-19 21:34:32,70.230690,-148.381989,1804.61,17307.69,-60910.25,999.00
2022-06-19 21:35:42,70.230690,-148.381989,1895.89,17429.39,-60841.61,999.00
2022-06-19 21:36:52,70.230690,-148.381989,2110.74,17429.40,-60686.99,999.00
2022-06-19 21:38:02,70.230690,-148.381989,2023.68,17460.19,-60678.22,999.00
2022-06-19 21:39:12,70.230690,-148.381989,1985.69,17449.62,-60935.55,999.00
2022-06-19 21:40:22,70.230690,-148.381989,1935.21,17446.25,-60842.94,999.00
2022-06-19 21:41:32,70.230690,-148.381989,1917.09,17571.52,-60667.00,999.00
2022-06-19 21:42:42,70.230690,-148.381989,1961.32,17560.20,-60663.68,999.00
2022-06-19 21:43:52,70.230690,-148.381989,2012.96,17528.45,-60813.23,999.00
2022-06-19 21:45:02,70.230690,-148.381989,1845.67,17507.26,-60760.95,999.00
2022-06-19 21:46:12,70.230690,-148.381989,2053.14,17493.26,-60704.19,999.00
2022-06-19 21:47:22,70.230690,-148.381989,1871.65,17509.38,-60826.61,999.00
2022-06-19 21:48:32,70.230690,-148.381989,1615.28,17537.07,-60823.85,999.00
2022-06-19 21:49:42,70.230690,-148.381989,1838.10,17604.54,-60739.49,999.00
2022-06-19 21:50:52,70.230690,-148.381989,1941.65,17575.96,-60834.82,999.00
2022-06-19 21:52:02,70.230690,-148.381989,2010.69,17856.55,-60708.23,999.00
2022-06-19 21:53:12,70.230690,-148.381989,1855.35,17756.38,-60907.73,999.00
2022-06-19 21:54:22,70.230690,-148.381989,1982.03,17848.62,-60957.15,999.00
2022-06-19 21:55:32,70.230690,-148.381989,2074.16,17883.24,-60925.15,999.00
2022-06-19 21:56:42,70.230690,-148.381989,1997.08,17736.88,-60870.06,999.00
2022-06-19 21:57:52,70.230690,-148.381989,2045.61,17626.63,-61130.31,999.00
2022-06-19 21:59:02,70.230690,-148.381989,1913.05,17725.77,-61079.71,999.00
2022-06-19 22:00:12,70.230690,-148.381989,1819.53,17787.49,-61267.82,999.00
2022-06-19 22:01:22,70.230690,-148.381989,1885.27,17683.96,-61130.16,999.00
2022-06-19 22:02:32,70.230690,-148.381989,1887.41,17710.52,-61204.82,999.00
2022-06-19 22:03:42,70.230690,-148.381989,1852.22,17716.91,-61037.02,999.00
2022-06-19 22:04:52,70.230690,-148.381989,1857.13,17678.87,-61067.75,999.00
2022-06-19 22:06:02,70.230690,-148.381989,1865.87,17560.60,-61328.67,999.00
2022-06-19 22:07:12,70.230690,-148.381989,1694.95,17553.69,-61440.84,999.00
2022-06-19 22:08:22,70.230690,-148.381989,1673.55,17701.56,-61294.48,999.00
2022-06-19 22:09:32,70.230690,-148.381989,1531.10,17722.19,-61273.77,999.00
2022-06-19 22:10:42,70.230690,-148.381989,1856.82,17579.88,-61389.56,999.00
2022-06-19 22:11:52,70.230690,-148.381989,2022.13,17537.23,-61529.11,999.00
2022-06-19 22:13:02,70.230690,-148.381989,1764.73,17551.27,-61511.84,999.00
2022-06-19 22:14:12,70.230690,-148.381989,1783.15,17691.98,-61629.27,999.00
2022-06-19 22:15:22,70.230690,-148.381989,1779.91,17601.68,-61531.31,999.00
2022-06-19 22:16:32,70.230690,-148.381989,1810.08,17646.72,-61440.24,999.00
2022-06-19 22:17:42,70.230690,-148.381989,1853.44,17667.25,-61370.78,999.00
2022-06-19 22:18:52,70.230690,-148.381989,1788.28,17816.37,-61636.05,999.00
2022-06-19 22:20:02,70.230690,-148.381989,1806.15,17788.17,-61625.20,999.00
2022-06-19 22:21:12,70.230690,-148.381989,1914.66,17807.44,-61504.81,999.00
2022-06-19 22:22:22,70.230690,-148.381989,1824.44,17788.79,-61388.25,999.00
2022-06-19 22:23:32,70.230690,-148.381989,1885.56,17819.99,-61434.99,999.00
2022-06-19 22:24:42,70.230690,-148.381989,1869.48,17765.99,-61570.69,999.00
2022-06-19 22:25:52,70.230690,-148.381989,1798.21,17691.34,-61899.05,999.00
2022-06-19 22:27:02,70.230690,-148.381989,1837.59,17732.31,-61781.38,999.00
2022-06-19 22:28:12,70.230690,-148.381989,1677.33,17639.89,-61754.51,999.00
2022-06-19 22:29:22,70.230690,-148.381989,1836.81,17619.15,-61590.89,999.00
2022-06-19 22:30:32,70.230690,-148.381989,1751.55,17609.02,-61603.39,999.00
2022-06-19 22:31:42,70.230690,-148.381989,1834.84,17617.33,-61578.83,999.00
2022-06-19 22:32:52,70.230690,-148.381989,1870.49,17601.87,-61586.97,999.00
2022-06-19 22:34:02,70.230690,-148.381989,1639.39,17608.16,-61456.61,999.00
2022-06-19 22:35:12,70.230690,-148.381989,1730.97,17679.00,-61617.62,999.00
2022-06-19 22:36:22,70.230690,-148.381989,1691.61,17759.39,-61583.92,999.00
2022-06-19 22:37:32,70.230690,-148.381989,1807.13,17609.56,-61502.15,999.00
2022-06-19 22:38:42,70.230690,-148.381989,1706.58,17712.95,-61660.25,999.00
2022-06-19 22:39:52,70.230690,-148.381989,1676.65,17589.90,-61715.19,999.00
2022-06-19 22:41:02,70.230690,-148.381989,1726.86,17764.75,-61807.95,999.00
2022-06-19 22:42:12,70.230690,-148.381989,1807.44,17807.91,-61698.52,999.00
2022-06-19 22:43:22,70.230690,-148.381989,1889.72,17751.49,-61557.50,999.00
2022-06-19 22:44:32,70.230690,-148.381989,1819.22,17690.33,-61850.92,999.00
2022-06-19 22:45:42,70.230690,-148.381989,1900.65,17647.25,-61672.94,999.00
2022-06-19 22:46:52,70.230690,-148.381989,1852.62,17619.53,-61877.51,999.00
2022-06-19 22:48:02,70.230690,-148.381989,1820.26,17663.92,-61886.68,999.00
2022-06-19 22:49:12,70.230690,-148.381989,1855.56,17766.17,-61844.28,999.00
2022-06-19 22:50:22,70.230690,-148.381989,1782.78,17737.13,-61993.31,999.00
2022-06-19 22:51:32,70.230690,-148.381989,1781.93,17725.42,-61998.03,999.00
2022-06-19 22:52:42,70.230690,-148.381989,1808.14,17711.14,-61881.36,999.00
2022-06-19 22:53:52,70.230690,-148.381989,1845.84,17904.54,-62145.28,999.00
2022-06-19 22:55:02,70.230690,-148.381989,2006.53,17879.62,-61925.38,999.00
2022-06-19 22:56:12,70.230690,-148.381989,1991.32,17710.16,-62023.79,999.00
2022-06-19 22:57:22,70.230690,-148.381989,2015.96,17638.97,-62322.89,999.00
2022-06-19 22:58:32,70.230690,-148.381989,1944.35,17591.06,-62391.93,999.00
2022-06-19 22:59:42,70.230690,-148.381989,1956.31,17654.47,-62187.53,999.00
2022-06-19 23:00:52,70.230690,-148.381989,1983.51,17769.00,-62297.16,999.00
