Time (UTC),Latitude (deg),Longitude (deg), X (nT), Y (nT), Z (nT), Tempature (°F)
2022-05-16 17:51:17,70.230827,-148.382095,60668.56,10678.53,-78526.72,999.00
2022-05-16 17:52:27,70.230827,-148.382095,60485.55,10835.57,-78763.49,999.00
2022-05-16 17:53:37,70.230827,-148.382095,60393.17,10789.57,-78842.68,999.00
2022-05-16 17:54:47,70.230827,-148.382095,60503.54,10974.89,-78938.21,999.00
2022-05-16 17:55:57,70.230827,-148.382095,60568.60,10775.94,-79296.20,999.00
2022-05-16 17:57:07,70.230827,-148.382095,60621.03,10798.95,-79029.79,999.00
2022-05-16 17:58:17,70.230827,-148.382095,60503.00,10837.46,-78974.25,999.00
2022-05-16 17:59:27,70.230827,-148.382095,60550.11,10900.12,-78901.63,999.00
2022-05-16 18:00:37,70.230827,-148.382095,60572.79,10990.61,-78995.91,999.00
2022-05-16 18:01:47,70.230827,-148.382095,60576.14,11121.71,-78984.18,999.00
2022-05-16 18:02:57,70.230827,-148.382095,60484.83,11089.05,-79232.14,999.00
2022-05-16 18:04:07,70.230827,-148.382095,60467.86,11070.18,-79299.57,999.00
2022-05-16 18:05:17,70.230827,-148.382095,60359.67,11041.54,-79249.49,999.00
2022-05-16 18:06:27,70.230827,-148.382095,60445.68,11129.81,-79221.62,999.00
2022-05-16 18:07:37,70.230827,-148.382095,60398.71,11100.56,-79416.41,999.00
2022-05-16 18:08:47,70.230827,-148.382095,60243.94,11029.41,-79409.27,999.00
2022-05-16 18:09:57,70.230827,-148.382095,60386.70,11156.91,-79569.12,999.00
2022-05-16 18:11:07,70.230827,-148.382095,60392.80,11111.54,-79313.71,999.00
2022-05-16 18:12:17,70.230827,-148.382095,60310.64,11096.62,-79138.10,999.00
2022-05-16 18:13:27,70.230827,-148.382095,60344.69,11063.14,-79439.91,999.00
2022-05-16 18:14:37,70.230827,-148.382095,60287.95,11054.56,-79575.98,999.00
2022-05-16 18:15:47,70.230827,-148.382095,60355.64,11124.66,-79566.79,999.00
2022-05-16 18:16:57,70.230827,-148.382095,60603.33,11157.98,-79467.20,999.00
2022-05-16 18:18:07,70.230827,-148.382095,60455.66,11156.95,-79459.91,999.00
2022-05-16 18:19:17,70.230827,-148.382095,60528.34,11232.20,-79594.40,999.00
2022-05-16 18:20:27,70.230827,-148.382095,60329.72,11196.57,-79574.79,999.00
2022-05-16 18:21:37,70.230827,-148.382095,60403.68,11210.52,-79701.62,999.00
2022-05-16 18:22:47,70.230827,-148.382095,60517.33,11202.58,-79772.27,999.00
2022-05-16 18:23:57,70.230827,-148.382095,60581.00,11110.75,-79882.54,999.00
2022-05-16 18:25:07,70.230827,-148.382095,60617.28,11125.85,-79867.24,999.00
2022-05-16 18:26:17,70.230827,-148.382095,60456.62,11133.74,-80081.34,999.00
2022-05-16 18:27:27,70.230827,-148.382095,60470.47,11127.02,-80034.07,999.00
2022-05-16 18:28:37,70.230827,-148.382095,60552.43,11209.79,-80130.95,999.00
2022-05-16 18:29:47,70.230827,-148.382095,60427.70,11014.28,-80047.38,999.00
2022-05-16 18:30:57,70.230827,-148.382095,60518.78,11222.12,-80274.95,999.00
2022-05-16 18:32:07,70.230827,-148.382095,60386.18,11267.61,-79984.31,999.00
2022-05-16 18:33:17,70.230827,-148.382095,60579.21,11246.81,-79962.98,999.00
2022-05-16 18:34:27,70.230827,-148.382095,60441.49,11282.27,-80190.61,999.00
2022-05-16 18:35:37,70.230827,-148.382095,60482.54,11369.59,-80169.99,999.00
2022-05-16 18:36:47,70.230827,-148.382095,60314.31,11442.24,-80249.98,999.00
2022-05-16 18:37:57,70.230827,-148.382095,60414.50,11430.38,-80214.29,999.00
2022-05-16 18:39:07,70.230827,-148.382095,60542.36,11287.12,-80130.65,999.00
2022-05-16 18:40:17,70.230827,-148.382095,60483.46,11297.84,-80116.03,999.00
2022-05-16 18:41:27,70.230827,-148.382095,60487.25,11243.46,-80196.99,999.00
2022-05-16 18:42:37,70.230827,-148.382095,60532.43,11228.48,-79914.69,999.00
2022-05-16 18:43:47,70.230827,-148.382095,60418.00,11289.75,-80119.87,999.00
2022-05-16 18:44:57,70.230827,-148.382095,60476.10,11287.63,-80320.49,999.00
2022-05-16 18:46:07,70.230827,-148.382095,60480.07,11151.48,-80118.12,999.00
2022-05-16 18:47:17,70.230827,-148.382095,60259.30,11090.36,-80239.12,999.00
