Time (UTC),Latitude (deg),Longitude (deg), X (nT), Y (nT), Z (nT), Tempature (°F)
2021-12-10 01:33:52,70.230392,-148.382828,-9561.89,-7035.89,-69884.88,999.00
2021-12-10 01:35:02,70.230392,-148.382828,-9357.14,-7081.46,-69949.45,999.00
2021-12-10 01:36:12,70.230392,-148.382828,-9492.93,-7011.82,-69801.99,999.00
2021-12-10 01:37:22,70.230392,-148.382828,-9816.04,-7028.08,-69777.25,999.00
2021-12-10 01:38:32,70.230392,-148.382828,-9783.46,-7007.24,-69770.29,999.00
2021-12-10 01:39:41,70.230392,-148.382828,-9555.57,-6963.79,-70165.14,999.00
2021-12-10 01:40:51,70.230392,-148.382828,-9629.56,-7051.40,-69863.27,999.00
2021-12-10 01:42:01,70.230392,-148.382828,-9536.35,-7003.96,-69846.21,999.00
2021-12-10 01:43:12,70.230392,-148.382828,-9631.67,-6950.85,-69734.59,999.00
2021-12-10 01:44:21,70.230392,-148.382828,-9617.03,-6924.56,-69894.50,999.00
2021-12-10 01:45:32,70.230392,-148.382828,-9695.17,-6981.49,-70127.99,999.00
2021-12-10 01:46:42,70.230392,-148.382828,-9673.88,-6961.11,-69960.63,999.00
2021-12-10 01:47:52,70.230392,-148.382828,-9731.84,-6958.46,-69900.68,999.00
2021-12-10 01:49:02,70.230392,-148.382828,-9651.42,-7091.93,-69934.71,999.00
2021-12-10 01:50:11,70.230392,-148.382828,-9636.94,-6958.91,-69953.84,999.00
2021-12-10 01:51:22,70.230392,-148.382828,-9828.92,-6919.48,-70012.54,999.00
2021-12-10 01:52:32,70.230392,-148.382828,-9824.97,-7036.06,-69898.91,999.00
2021-12-10 01:53:42,70.230392,-148.382828,-9753.78,-7112.79,-69862.91,999.00
2021-12-10 01:54:52,70.230392,-148.382828,-9759.53,-7128.36,-70013.67,999.00
2021-12-10 01:56:02,70.230392,-148.382828,-9782.16,-7185.88,-70180.22,999.00
2021-12-10 01:57:12,70.230392,-148.382828,-9734.80,-7168.36,-70063.38,999.00
2021-12-10 01:58:22,70.230392,-148.382828,-9717.68,-7018.29,-70032.40,999.00
2021-12-10 01:59:32,70.230392,-148.382828,-9769.65,-7117.33,-69864.09,999.00
2021-12-10 02:00:42,70.230392,-148.382828,-9711.48,-6947.48,-69957.59,999.00
2021-12-10 02:01:52,70.230392,-148.382828,-9650.24,-7026.52,-69973.23,999.00
2021-12-10 02:03:02,70.230392,-148.382828,-9922.05,-6980.97,-70072.20,999.00
2021-12-10 02:04:12,70.230392,-148.382828,-9922.41,-6872.43,-70121.58,999.00
2021-12-10 02:05:21,70.230392,-148.382828,-9921.64,-7000.04,-69865.08,999.00
2021-12-10 02:06:31,70.230392,-148.382828,-9713.38,-7026.79,-70072.78,999.00
2021-12-10 02:07:42,70.230392,-148.382828,-9673.94,-6879.97,-70090.09,999.00
2021-12-10 02:08:51,70.230392,-148.382828,-9546.81,-6826.28,-70053.87,999.00
2021-12-10 02:10:01,70.230392,-148.382828,-9624.22,-7030.45,-70158.59,999.00
2021-12-10 02:11:12,70.230392,-148.382828,-9608.40,-7037.87,-70084.28,999.00
2021-12-10 02:12:22,70.230392,-148.382828,-9644.91,-7100.10,-69971.91,999.00
2021-12-10 02:13:32,70.230392,-148.382828,-9659.50,-6902.84,-69930.16,999.00
2021-12-10 02:14:42,70.230392,-148.382828,-9653.16,-6893.07,-70192.37,999.00
2021-12-10 02:15:52,70.230392,-148.382828,-9414.58,-6875.26,-69844.13,999.00
2021-12-10 02:17:02,70.230392,-148.382828,-9570.87,-6808.01,-69975.87,999.00
2021-12-10 02:18:11,70.230392,-148.382828,-9747.09,-6880.35,-69911.73,999.00
