Time (UTC),Latitude (deg),Longitude (deg), X (nT), Y (nT), Z (nT), Tempature (°F)
2022-12-31 04:14:37,70.230743,-148.381805,-581.65,-15736.50,-46813.92,999.00
2022-12-31 04:15:49,70.230743,-148.381805,2942.63,-11516.17,-44823.11,999.00
2022-12-31 04:16:59,70.230743,-148.381805,-4409.79,-13107.16,-40893.67,999.00
2022-12-31 04:18:09,70.230743,-148.381805,-8335.19,560.20,-64405.69,999.00
2022-12-31 04:19:19,70.230743,-148.381805,-8266.49,608.58,-64707.89,999.00
2022-12-31 04:20:29,70.230743,-148.381805,-8300.75,586.77,-64802.41,999.00
2022-12-31 04:21:39,70.230743,-148.381805,-8055.24,595.03,-64638.83,999.00
2022-12-31 04:22:49,70.230743,-148.381805,-8246.69,707.45,-64771.27,999.00
2022-12-31 04:23:59,70.230743,-148.381805,-8248.82,799.06,-65017.39,999.00
2022-12-31 04:25:09,70.230743,-148.381805,-8337.54,787.87,-65160.39,999.00
2022-12-31 04:26:19,70.230743,-148.381805,-8270.26,747.88,-65310.09,999.00
2022-12-31 04:27:29,70.230743,-148.381805,-8303.45,889.61,-65383.87,999.00
2022-12-31 04:28:39,70.230743,-148.381805,-8312.13,943.37,-65460.33,999.00
2022-12-31 04:29:49,70.230743,-148.381805,-8317.58,900.86,-65356.23,999.00
2022-12-31 04:30:59,70.230743,-148.381805,-8244.00,873.96,-65557.99,999.00
2022-12-31 04:32:09,70.230743,-148.381805,-8203.24,920.30,-65472.54,999.00
2022-12-31 04:33:19,70.230743,-148.381805,-8120.85,905.88,-65581.05,999.00
2022-12-31 04:34:29,70.230743,-148.381805,-8248.42,869.59,-65604.32,999.00
2022-12-31 04:35:40,70.230743,-148.381805,-8265.13,855.77,-65800.48,999.00
2022-12-31 04:36:50,70.230743,-148.381805,-8236.37,889.11,-65951.50,999.00
2022-12-31 04:38:00,70.230743,-148.381805,-8402.29,965.83,-65962.27,999.00
2022-12-31 04:39:10,70.230743,-148.381805,-8096.42,929.24,-65868.53,999.00
2022-12-31 04:40:19,70.230743,-148.381805,-8165.86,953.13,-65856.40,999.00
2022-12-31 04:41:30,70.230743,-148.381805,-8171.57,860.54,-65949.15,999.00
2022-12-31 04:42:39,70.230743,-148.381805,-8038.85,875.74,-65942.42,999.00
2022-12-31 04:43:50,70.230743,-148.381805,-8112.10,953.06,-65892.07,999.00
2022-12-31 04:45:00,70.230743,-148.381805,-8163.77,976.04,-65915.66,999.00
2022-12-31 04:46:10,70.230743,-148.381805,-8352.85,952.91,-66152.15,999.00
2022-12-31 04:47:20,70.230743,-148.381805,-8417.94,991.97,-66211.99,999.00
2022-12-31 04:48:30,70.230743,-148.381805,-8400.45,1027.44,-66113.88,999.00
2022-12-31 04:49:40,70.230743,-148.381805,-8260.36,1002.43,-65956.66,999.00
2022-12-31 04:50:50,70.230743,-148.381805,-8418.41,913.28,-66298.18,999.00
2022-12-31 04:52:00,70.230743,-148.381805,-8471.17,1042.27,-66423.68,999.00
2022-12-31 04:53:10,70.230743,-148.381805,-8602.09,789.25,-66445.32,999.00
2022-12-31 04:54:20,70.230743,-148.381805,-8433.40,952.90,-66633.89,999.00
2022-12-31 04:55:30,70.230743,-148.381805,-8407.79,849.45,-66441.08,999.00
2022-12-31 04:56:40,70.230743,-148.381805,-8395.46,827.64,-66543.21,999.00
2022-12-31 04:57:50,70.230743,-148.381805,-8439.56,846.46,-66430.59,999.00
2022-12-31 04:58:59,70.230743,-148.381805,-8433.74,894.34,-66574.19,999.00
2022-12-31 05:00:10,70.230743,-148.381805,-8355.58,918.37,-66465.45,999.00
2022-12-31 05:01:20,70.230743,-148.381805,-8384.64,836.08,-66535.70,999.00
2022-12-31 05:02:30,70.230743,-148.381805,-8385.58,968.69,-66378.82,999.00
2022-12-31 05:03:39,70.230743,-148.381805,-8302.66,1103.35,-66171.93,999.00
2022-12-31 05:04:49,70.230743,-148.381805,-8326.10,925.68,-66377.95,999.00
2022-12-31 05:06:00,70.230743,-148.381805,-8191.57,850.72,-66415.23,999.00
2022-12-31 05:07:10,70.230743,-148.381805,-8298.40,873.53,-66398.55,999.00
2022-12-31 05:08:19,70.230743,-148.381805,-8342.79,1014.74,-66374.30,999.00
2022-12-31 05:09:29,70.230743,-148.381805,-8426.48,1048.47,-66493.15,999.00
2022-12-31 05:10:39,70.230743,-148.381805,-8472.91,980.30,-66681.57,999.00
2022-12-31 05:11:49,70.230743,-148.381805,-8401.15,964.46,-66598.43,999.00
2022-12-31 05:13:00,70.230743,-148.381805,-8505.39,940.45,-66383.77,999.00
2022-12-31 05:14:09,70.230743,-148.381805,-8312.65,1038.42,-66481.24,999.00
2022-12-31 05:15:20,70.230743,-148.381805,-8320.05,924.30,-66497.16,999.00
2022-12-31 05:16:30,70.230743,-148.381805,-8524.66,911.34,-66465.99,999.00
2022-12-31 05:17:40,70.230743,-148.381805,-8409.34,901.09,-66765.27,999.00
2022-12-31 05:18:50,70.230743,-148.381805,-8520.25,1018.48,-66680.84,999.00
2022-12-31 05:20:00,70.230743,-148.381805,-8522.52,921.02,-66439.75,999.00
2022-12-31 05:21:10,70.230743,-148.381805,-8376.83,1076.73,-66496.85,999.00
2022-12-31 05:22:20,70.230743,-148.381805,-8458.91,992.54,-66389.84,999.00
2022-12-31 05:23:29,70.230743,-148.381805,-8400.21,980.77,-66124.13,999.00
2022-12-31 05:24:40,70.230743,-148.381805,-8598.88,840.04,-66231.18,999.00
2022-12-31 05:25:50,70.230743,-148.381805,-8510.02,894.01,-66002.96,999.00
2022-12-31 05:27:00,70.230743,-148.381805,-8495.36,858.37,-66071.89,999.00
2022-12-31 05:28:10,70.230743,-148.381805,-8386.88,990.09,-66197.45,999.00
2022-12-31 05:29:20,70.230743,-148.381805,-8283.29,908.44,-66342.32,999.00
2022-12-31 05:30:30,70.230743,-148.381805,-8433.51,964.43,-66201.12,999.00
2022-12-31 05:31:39,70.230743,-148.381805,-8418.86,884.66,-66171.35,999.00
2022-12-31 05:32:50,70.230743,-148.381805,-8222.16,920.23,-66215.66,999.00
2022-12-31 05:34:00,70.230743,-148.381805,-8161.98,942.35,-65987.02,999.00
2022-12-31 05:35:10,70.230743,-148.381805,-8321.15,1033.20,-66167.23,999.00
2022-12-31 05:36:20,70.230743,-148.381805,-8369.88,998.78,-65957.72,999.00
2022-12-31 05:37:29,70.230743,-148.381805,-8310.06,1032.32,-66282.60,999.00
2022-12-31 05:38:39,70.230743,-148.381805,-8370.61,1017.88,-66070.52,999.00
2022-12-31 05:39:50,70.230743,-148.381805,-8322.32,805.32,-66197.05,999.00
2022-12-31 05:41:00,70.230743,-148.381805,-8327.73,789.77,-66265.04,999.00
2022-12-31 05:42:10,70.230743,-148.381805,-8307.22,991.39,-66418.48,999.00
2022-12-31 05:43:20,70.230743,-148.381805,-8402.97,976.49,-66511.70,999.00
2022-12-31 05:44:30,70.230743,-148.381805,-8320.30,859.94,-66614.54,999.00
2022-12-31 05:45:39,70.230743,-148.381805,-8336.46,931.80,-66374.93,999.00
2022-12-31 05:46:50,70.230743,-148.381805,-7951.19,1072.51,-66383.02,999.00
2022-12-31 05:48:00,70.230743,-148.381805,-7876.95,1034.78,-66344.31,999.00
2022-12-31 05:49:10,70.230743,-148.381805,-7998.31,951.13,-66410.60,999.00
2022-12-31 05:50:20,70.230743,-148.381805,-8116.09,892.30,-66142.99,999.00
2022-12-31 05:51:30,70.230743,-148.381805,-8144.58,958.10,-66286.97,999.00
2022-12-31 05:52:40,70.230743,-148.381805,-8051.54,878.73,-66195.30,999.00
2022-12-31 05:53:50,70.230743,-148.381805,-8165.30,1038.97,-66328.03,999.00
2022-12-31 05:55:00,70.230743,-148.381805,-8004.76,979.70,-66249.62,999.00
2022-12-31 05:56:10,70.230743,-148.381805,-8045.40,963.39,-66196.48,999.00
2022-12-31 05:57:20,70.230743,-148.381805,-8129.38,958.61,-66284.89,999.00
2022-12-31 05:58:30,70.230743,-148.381805,-8142.25,1127.14,-66237.63,999.00
2022-12-31 05:59:40,70.230743,-148.381805,-8162.53,1106.10,-66270.13,999.00
2022-12-31 06:00:50,70.230743,-148.381805,-8352.30,1176.37,-66296.34,999.00
2022-12-31 06:02:00,70.230743,-148.381805,-8146.31,1082.75,-66136.84,999.00
2022-12-31 06:03:10,70.230743,-148.381805,-8213.01,922.44,-66234.60,999.00
2022-12-31 06:04:20,70.230743,-148.381805,-8384.13,928.54,-66327.62,999.00
2022-12-31 06:05:30,70.230743,-148.381805,-8349.63,998.07,-66391.84,999.00
2022-12-31 06:06:40,70.230743,-148.381805,-7999.28,1082.54,-66315.30,999.00
2022-12-31 06:07:50,70.230743,-148.381805,-8191.38,1005.96,-66191.77,999.00
2022-12-31 06:09:00,70.230743,-148.381805,-8174.69,911.65,-66509.70,999.00
2022-12-31 06:10:10,70.230743,-148.381805,-8263.02,801.99,-66702.97,999.00
2022-12-31 06:11:20,70.230743,-148.381805,-8145.20,965.85,-66655.16,999.00
2022-12-31 06:12:30,70.230743,-148.381805,-8239.82,889.17,-66846.79,999.00
2022-12-31 06:13:40,70.230743,-148.381805,-8090.86,951.14,-66557.09,999.00
2022-12-31 06:14:50,70.230743,-148.381805,-8044.42,820.02,-66535.91,999.00
2022-12-31 06:16:00,70.230743,-148.381805,-8210.21,836.27,-66503.73,999.00
2022-12-31 06:17:10,70.230743,-148.381805,-8106.01,938.76,-66291.73,999.00
2022-12-31 06:18:20,70.230743,-148.381805,-8206.36,880.69,-66180.34,999.00
2022-12-31 06:19:30,70.230743,-148.381805,-8132.27,808.26,-66385.46,999.00
2022-12-31 06:20:40,70.230743,-148.381805,-8104.02,853.85,-66420.27,999.00
2022-12-31 06:21:50,70.230743,-148.381805,-8104.70,796.80,-66410.02,999.00
2022-12-31 06:23:00,70.230743,-148.381805,-8187.32,814.32,-66544.09,999.00
2022-12-31 06:24:10,70.230743,-148.381805,-8309.54,839.50,-66492.12,999.00
2022-12-31 06:25:20,70.230743,-148.381805,-8196.23,839.68,-66548.91,999.00
2022-12-31 06:26:30,70.230743,-148.381805,-8287.61,864.13,-66369.96,999.00
2022-12-31 06:27:40,70.230743,-148.381805,-8267.81,962.15,-66342.20,999.00
2022-12-31 06:28:50,70.230743,-148.381805,-8208.41,927.55,-66351.27,999.00
2022-12-31 06:30:00,70.230743,-148.381805,-8253.06,1076.43,-66463.15,999.00
2022-12-31 06:31:10,70.230743,-148.381805,-8243.50,1112.00,-66312.45,999.00
2022-12-31 06:32:20,70.230743,-148.381805,-8204.73,1172.80,-65962.14,999.00
2022-12-31 06:33:30,70.230743,-148.381805,-8251.70,1099.70,-65937.08,999.00
2022-12-31 06:34:40,70.230743,-148.381805,-8377.70,1129.61,-65953.66,999.00
2022-12-31 06:35:50,70.230743,-148.381805,-8289.80,1238.42,-66083.52,999.00
2022-12-31 06:37:00,70.230743,-148.381805,-8296.02,1221.24,-66348.59,999.00
2022-12-31 06:38:10,70.230743,-148.381805,-8203.70,1126.37,-66389.21,999.00
2022-12-31 06:39:20,70.230743,-148.381805,-8119.45,1094.06,-66292.30,999.00
2022-12-31 06:40:30,70.230743,-148.381805,-8256.19,1195.88,-66419.21,999.00
2022-12-31 06:41:40,70.230743,-148.381805,-8308.13,1164.39,-66390.45,999.00
2022-12-31 06:42:50,70.230743,-148.381805,-8351.83,1064.97,-66226.41,999.00
2022-12-31 06:44:00,70.230743,-148.381805,-8326.66,1178.38,-66298.38,999.00
2022-12-31 06:45:10,70.230743,-148.381805,-8307.90,1087.96,-66527.72,999.00
2022-12-31 06:46:20,70.230743,-148.381805,-8382.67,1090.75,-66390.25,999.00
2022-12-31 06:47:30,70.230743,-148.381805,-8330.35,1019.47,-66351.19,999.00
2022-12-31 06:48:40,70.230743,-148.381805,-8296.54,952.26,-66531.76,999.00
2022-12-31 06:49:50,70.230743,-148.381805,-8380.29,1022.68,-66581.77,999.00
2022-12-31 06:51:00,70.230743,-148.381805,-8343.50,1081.61,-66654.55,999.00
2022-12-31 06:52:10,70.230743,-148.381805,-8144.62,1071.29,-66795.95,999.00
2022-12-31 06:53:20,70.230743,-148.381805,-8019.18,1187.73,-66340.19,999.00
2022-12-31 06:54:30,70.230743,-148.381805,-8150.25,1240.92,-66401.16,999.00
2022-12-31 06:55:40,70.230743,-148.381805,-8174.97,1236.43,-66415.14,999.00
2022-12-31 06:56:50,70.230743,-148.381805,-8098.38,1107.79,-66413.22,999.00
2022-12-31 06:58:00,70.230743,-148.381805,-7943.92,1175.09,-66579.18,999.00
2022-12-31 06:59:10,70.230743,-148.381805,-8093.95,1166.48,-66519.84,999.00
2022-12-31 07:00:20,70.230743,-148.381805,-8088.78,1171.03,-66457.33,999.00
2022-12-31 07:01:30,70.230743,-148.381805,-8096.81,1066.77,-66382.73,999.00
2022-12-31 07:02:40,70.230743,-148.381805,-8158.85,1105.72,-66224.11,999.00
2022-12-31 07:03:50,70.230743,-148.381805,-8313.35,1212.48,-66366.10,999.00
2022-12-31 07:05:00,70.230743,-148.381805,-8131.65,1160.25,-66174.70,999.00
2022-12-31 07:06:10,70.230743,-148.381805,-8155.37,1073.86,-66427.97,999.00
2022-12-31 07:07:20,70.230743,-148.381805,-8070.40,1141.66,-66524.09,999.00
2022-12-31 07:08:30,70.230743,-148.381805,-8102.11,1105.26,-66341.72,999.00
2022-12-31 07:09:40,70.230743,-148.381805,-7987.04,1081.39,-66325.98,999.00
2022-12-31 07:10:50,70.230743,-148.381805,-7920.66,1082.41,-66371.01,999.00
2022-12-31 07:12:00,70.230743,-148.381805,-8062.13,1144.73,-66459.32,999.00
2022-12-31 07:13:10,70.230743,-148.381805,-8071.19,961.62,-66404.71,999.00
2022-12-31 07:14:20,70.230743,-148.381805,-8098.65,1148.91,-66327.89,999.00
2022-12-31 07:15:30,70.230743,-148.381805,-8067.11,1099.40,-66461.95,999.00
2022-12-31 07:16:40,70.230743,-148.381805,-8121.42,1111.27,-66483.05,999.00
2022-12-31 07:17:50,70.230743,-148.381805,-8160.24,1130.52,-66307.04,999.00
2022-12-31 07:19:00,70.230743,-148.381805,-8195.87,999.60,-66467.42,999.00
2022-12-31 07:20:10,70.230743,-148.381805,-8099.88,838.33,-66570.12,999.00
2022-12-31 07:21:20,70.230743,-148.381805,-8074.25,861.25,-66457.70,999.00
2022-12-31 07:22:30,70.230743,-148.381805,-7978.77,933.49,-66436.65,999.00
2022-12-31 07:23:40,70.230743,-148.381805,-8207.65,949.18,-66497.67,999.00
2022-12-31 07:24:50,70.230743,-148.381805,-8227.98,821.28,-66448.34,999.00
2022-12-31 07:26:00,70.230743,-148.381805,-8168.09,860.36,-66559.68,999.00
2022-12-31 07:27:10,70.230743,-148.381805,-8304.62,884.71,-66551.49,999.00
2022-12-31 07:28:20,70.230743,-148.381805,-8268.37,825.91,-66653.29,999.00
2022-12-31 07:29:30,70.230743,-148.381805,-8175.12,850.14,-66562.16,999.00
2022-12-31 07:30:40,70.230743,-148.381805,-8230.88,896.32,-66778.84,999.00
2022-12-31 07:31:50,70.230743,-148.381805,-8201.33,958.87,-66876.66,999.00
2022-12-31 07:33:00,70.230743,-148.381805,-8444.18,897.72,-66721.55,999.00
2022-12-31 07:34:10,70.230743,-148.381805,-8495.72,931.77,-66778.43,999.00
2022-12-31 07:35:20,70.230743,-148.381805,-8417.06,934.05,-66762.09,999.00
2022-12-31 07:36:30,70.230743,-148.381805,-8217.73,898.71,-66493.27,999.00
2022-12-31 07:37:40,70.230743,-148.381805,-8230.39,866.66,-66627.91,999.00
2022-12-31 07:38:50,70.230743,-148.381805,-8292.23,917.00,-66534.31,999.00
2022-12-31 07:40:00,70.230743,-148.381805,-8309.44,860.46,-66571.60,999.00
2022-12-31 07:41:10,70.230743,-148.381805,-8323.77,1020.99,-66750.77,999.00
