Time (UTC),Latitude (deg),Longitude (deg), X (nT), Y (nT), Z (nT), Tempature (°F)
2021-12-17 23:59:24,70.230614,-148.381897,-15908.41,36864.76,-79584.46,999.00
2021-12-18 00:00:34,70.230614,-148.381897,-15906.95,36835.00,-79591.91,999.00
2021-12-18 00:01:44,70.230614,-148.381897,-15932.92,36944.72,-79488.95,999.00
2021-12-18 00:02:54,70.230614,-148.381897,-15965.55,36672.89,-79703.90,999.00
2021-12-18 00:04:04,70.230614,-148.381897,-15988.33,36615.27,-79728.27,999.00
2021-12-18 00:05:14,70.230614,-148.381897,-15897.73,36794.71,-79626.54,999.00
2021-12-18 00:06:24,70.230614,-148.381897,-15963.92,36713.30,-79725.15,999.00
2021-12-18 00:07:34,70.230614,-148.381897,-15810.26,36782.37,-79620.84,999.00
2021-12-18 00:08:44,70.230614,-148.381897,-15800.42,36484.06,-79655.59,999.00
2021-12-18 00:09:54,70.230614,-148.381897,-15867.91,36603.42,-79748.16,999.00
2021-12-18 00:11:04,70.230614,-148.381897,-15757.21,36685.22,-79899.21,999.00
2021-12-18 00:12:14,70.230614,-148.381897,-15794.16,36829.29,-79955.75,999.00
2021-12-18 00:13:24,70.230614,-148.381897,-15787.05,36840.04,-79889.44,999.00
2021-12-18 00:14:34,70.230614,-148.381897,-15766.66,36833.93,-79860.44,999.00
2021-12-18 00:15:44,70.230614,-148.381897,-15722.79,36745.27,-79672.15,999.00
2021-12-18 00:16:54,70.230614,-148.381897,-15883.87,36802.67,-79976.27,999.00
2021-12-18 00:18:04,70.230614,-148.381897,-15809.92,36768.97,-80085.23,999.00
2021-12-18 00:19:14,70.230614,-148.381897,-15727.84,36816.02,-79897.29,999.00
2021-12-18 00:20:24,70.230614,-148.381897,-15928.22,36718.50,-79739.35,999.00
2021-12-18 00:21:34,70.230614,-148.381897,-15910.37,36787.64,-79946.94,999.00
2021-12-18 00:22:44,70.230614,-148.381897,-15870.83,36782.80,-79960.63,999.00
2021-12-18 00:23:54,70.230614,-148.381897,-15838.38,36800.09,-79966.40,999.00
2021-12-18 00:25:04,70.230614,-148.381897,-15705.29,36910.84,-79876.32,999.00
2021-12-18 00:26:14,70.230614,-148.381897,-15847.21,36777.43,-79621.30,999.00
2021-12-18 00:27:24,70.230614,-148.381897,-15883.59,36825.15,-79722.88,999.00
2021-12-18 00:28:34,70.230614,-148.381897,-15912.50,36799.18,-79863.63,999.00
2021-12-18 00:29:44,70.230614,-148.381897,-15878.26,36904.88,-79744.46,999.00
2021-12-18 00:30:54,70.230614,-148.381897,-15965.82,36833.73,-79848.62,999.00
2021-12-18 00:32:04,70.230614,-148.381897,-15928.19,36836.73,-79760.02,999.00
2021-12-18 00:33:14,70.230614,-148.381897,-15932.68,36843.27,-79395.62,999.00
2021-12-18 00:34:24,70.230614,-148.381897,-15911.49,36822.17,-79650.93,999.00
2021-12-18 00:35:34,70.230614,-148.381897,-15782.36,36876.00,-79699.31,999.00
2021-12-18 00:36:44,70.230614,-148.381897,-15941.06,36855.72,-79434.66,999.00
2021-12-18 00:37:54,70.230614,-148.381897,-15936.15,36801.21,-79385.30,999.00
2021-12-18 00:39:04,70.230614,-148.381897,-15784.93,36821.62,-79668.19,999.00
2021-12-18 00:40:14,70.230614,-148.381897,-15804.65,36707.64,-79657.62,999.00
2021-12-18 00:41:24,70.230614,-148.381897,-15692.20,36703.41,-79794.97,999.00
2021-12-18 00:42:34,70.230614,-148.381897,-15757.05,36668.54,-79817.84,999.00
2021-12-18 00:43:44,70.230614,-148.381897,-15751.64,36819.93,-79556.53,999.00
2021-12-18 00:44:54,70.230614,-148.381897,-15721.98,36731.72,-79661.21,999.00
2021-12-18 00:46:04,70.230614,-148.381897,-15663.69,36759.82,-79625.15,999.00
2021-12-18 00:47:14,70.230614,-148.381897,-15856.82,36690.54,-79599.25,999.00
2021-12-18 00:48:24,70.230614,-148.381897,-15791.73,36690.97,-79649.80,999.00
2021-12-18 00:49:34,70.230614,-148.381897,-15763.66,36712.33,-79564.09,999.00
2021-12-18 00:50:44,70.230614,-148.381897,-15907.25,36743.58,-79497.55,999.00
2021-12-18 00:51:54,70.230614,-148.381897,-15781.88,36594.90,-79639.29,999.00
2021-12-18 00:53:04,70.230614,-148.381897,-15786.34,36656.85,-79729.50,999.00
2021-12-18 00:54:14,70.230614,-148.381897,-15670.54,36560.57,-79927.37,999.00
2021-12-18 00:55:24,70.230614,-148.381897,-15783.78,36703.27,-79996.51,999.00
2021-12-18 00:56:34,70.230614,-148.381897,-15781.91,36576.24,-79689.88,999.00
2021-12-18 00:57:44,70.230614,-148.381897,-15743.64,36732.18,-79460.89,999.00
2021-12-18 00:58:54,70.230614,-148.381897,-15648.46,36693.36,-79456.73,999.00
2021-12-18 01:00:04,70.230614,-148.381897,-15583.34,36727.04,-79445.43,999.00
2021-12-18 01:01:14,70.230614,-148.381897,-15935.77,36740.05,-79624.59,999.00
2021-12-18 01:02:24,70.230614,-148.381897,-15791.51,36578.75,-79724.71,999.00
2021-12-18 01:03:34,70.230614,-148.381897,-15685.43,36665.21,-79300.17,999.00
2021-12-18 01:04:44,70.230614,-148.381897,-15636.68,36632.73,-79318.95,999.00
2021-12-18 01:05:54,70.230614,-148.381897,-15653.08,36663.55,-79546.19,999.00
2021-12-18 01:07:04,70.230614,-148.381897,-15666.57,36759.80,-79574.88,999.00
2021-12-18 01:08:14,70.230614,-148.381897,-15704.91,36633.51,-79472.50,999.00
2021-12-18 01:09:24,70.230614,-148.381897,-15704.75,36667.61,-79519.40,999.00
2021-12-18 01:10:34,70.230614,-148.381897,-15896.72,36666.64,-79559.00,999.00
2021-12-18 01:11:44,70.230614,-148.381897,-15871.75,36815.59,-79599.98,999.00
2021-12-18 01:12:54,70.230614,-148.381897,-15926.80,36750.93,-79572.34,999.00
2021-12-18 01:14:04,70.230614,-148.381897,-15930.16,36678.69,-79612.59,999.00
2021-12-18 01:15:14,70.230614,-148.381897,-15970.54,36637.82,-79584.96,999.00
2021-12-18 01:16:24,70.230614,-148.381897,-16073.40,36630.38,-79652.79,999.00
2021-12-18 01:17:34,70.230614,-148.381897,-15755.63,36597.80,-79761.99,999.00
2021-12-18 01:18:44,70.230614,-148.381897,-15807.65,36655.88,-79945.77,999.00
2021-12-18 01:19:54,70.230614,-148.381897,-15919.35,36574.99,-79446.81,999.00
