Time (UTC),Latitude (deg),Longitude (deg), X (nT), Y (nT), Z (nT), Tempature (°F)
2022-03-15 23:19:04,70.230713,-148.381638,-39161.64,-18560.88,-38608.25,999.00
2022-03-15 23:20:14,70.230713,-148.381638,-39521.39,-18513.06,-38890.93,999.00
2022-03-15 23:21:24,70.230713,-148.381638,-39760.83,-18577.24,-38927.40,999.00
2022-03-15 23:22:34,70.230713,-148.381638,-39838.85,-18704.31,-38770.72,999.00
2022-03-15 23:23:44,70.230713,-148.381638,-39698.18,-18637.46,-38628.32,999.00
2022-03-15 23:24:54,70.230713,-148.381638,-39661.71,-18695.71,-38798.23,999.00
2022-03-15 23:26:04,70.230713,-148.381638,-39721.08,-18655.78,-38963.64,999.00
2022-03-15 23:27:14,70.230713,-148.381638,-39628.83,-18717.35,-39202.79,999.00
2022-03-15 23:28:24,70.230713,-148.381638,-39762.78,-18510.72,-39363.46,999.00
2022-03-15 23:29:34,70.230713,-148.381638,-39789.29,-18517.75,-39077.20,999.00
2022-03-15 23:30:44,70.230713,-148.381638,-39920.09,-18577.88,-39021.19,999.00
2022-03-15 23:31:54,70.230713,-148.381638,-39705.99,-18513.59,-39335.82,999.00
2022-03-15 23:33:04,70.230713,-148.381638,-39692.18,-18344.64,-39412.95,999.00
2022-03-15 23:34:14,70.230713,-148.381638,-39491.27,-18531.41,-39089.68,999.00
2022-03-15 23:35:24,70.230713,-148.381638,-39699.69,-18510.79,-39397.56,999.00
2022-03-15 23:36:34,70.230713,-148.381638,-39615.60,-18482.41,-39297.62,999.00
2022-03-15 23:37:44,70.230713,-148.381638,-39553.16,-18470.98,-39248.17,999.00
2022-03-15 23:38:54,70.230713,-148.381638,-39601.88,-18483.88,-39227.21,999.00
2022-03-15 23:40:04,70.230713,-148.381638,-39536.64,-18480.59,-39395.78,999.00
2022-03-15 23:41:14,70.230713,-148.381638,-39556.93,-18402.37,-39466.30,999.00
2022-03-15 23:42:24,70.230713,-148.381638,-39728.64,-18392.03,-39455.73,999.00
2022-03-15 23:43:34,70.230713,-148.381638,-39604.17,-18339.21,-39505.48,999.00
2022-03-15 23:44:44,70.230713,-148.381638,-39596.29,-18198.92,-39513.49,999.00
2022-03-15 23:45:54,70.230713,-148.381638,-39658.57,-18398.74,-39201.83,999.00
2022-03-15 23:47:04,70.230713,-148.381638,-39636.18,-18392.36,-39385.75,999.00
2022-03-15 23:48:14,70.230713,-148.381638,-39727.11,-18427.33,-39537.07,999.00
2022-03-15 23:49:24,70.230713,-148.381638,-39682.68,-18480.60,-39401.36,999.00
2022-03-15 23:50:34,70.230713,-148.381638,-39819.54,-18439.32,-39607.62,999.00
2022-03-15 23:51:44,70.230713,-148.381638,-39795.09,-18446.77,-39595.38,999.00
2022-03-15 23:52:54,70.230713,-148.381638,-39826.07,-18574.72,-39507.60,999.00
2022-03-15 23:54:04,70.230713,-148.381638,-39703.56,-18563.46,-39373.94,999.00
2022-03-15 23:55:14,70.230713,-148.381638,-39781.71,-18396.45,-39436.26,999.00
2022-03-15 23:56:24,70.230713,-148.381638,-39790.48,-18303.63,-39298.34,999.00
2022-03-15 23:57:34,70.230713,-148.381638,-39794.73,-18413.10,-39274.56,999.00
2022-03-15 23:58:44,70.230713,-148.381638,-39833.03,-18383.30,-39508.03,999.00
2022-03-15 23:59:54,70.230713,-148.381638,-39749.49,-18366.71,-39532.46,999.00
2022-03-16 00:01:04,70.230713,-148.381638,-39651.86,-18401.61,-39558.98,999.00
2022-03-16 00:02:14,70.230713,-148.381638,-39773.57,-18448.19,-39546.15,999.00
2022-03-16 00:03:24,70.230713,-148.381638,-39782.90,-18393.72,-39576.25,999.00
2022-03-16 00:04:34,70.230713,-148.381638,-39906.71,-18355.93,-39701.52,999.00
2022-03-16 00:05:44,70.230713,-148.381638,-39856.42,-18386.59,-39532.95,999.00
2022-03-16 00:06:54,70.230713,-148.381638,-39828.11,-18495.27,-39569.62,999.00
2022-03-16 00:08:04,70.230713,-148.381638,-39879.33,-18484.64,-39751.27,999.00
2022-03-16 00:09:14,70.230713,-148.381638,-39831.38,-18559.19,-39570.54,999.00
2022-03-16 00:10:24,70.230713,-148.381638,-39839.58,-18419.09,-39579.41,999.00
2022-03-16 00:11:34,70.230713,-148.381638,-39752.80,-18464.54,-39645.91,999.00
2022-03-16 00:12:44,70.230713,-148.381638,-39796.97,-18375.25,-39543.56,999.00
2022-03-16 00:13:54,70.230713,-148.381638,-39819.94,-18352.24,-39353.17,999.00
2022-03-16 00:15:04,70.230713,-148.381638,-39742.47,-18397.28,-39398.91,999.00
2022-03-16 00:16:14,70.230713,-148.381638,-39786.46,-18485.85,-39354.89,999.00
2022-03-16 00:17:24,70.230713,-148.381638,-39834.38,-18342.28,-39432.36,999.00
2022-03-16 00:18:34,70.230713,-148.381638,-39925.93,-18352.02,-39274.13,999.00
2022-03-16 00:19:44,70.230713,-148.381638,-40057.88,-18384.05,-39535.12,999.00
2022-03-16 00:20:54,70.230713,-148.381638,-40024.96,-18166.28,-39428.94,999.00
2022-03-16 00:22:04,70.230713,-148.381638,-40028.51,-18345.46,-39467.64,999.00
2022-03-16 00:23:14,70.230713,-148.381638,-39840.26,-18463.59,-39608.48,999.00
2022-03-16 00:24:24,70.230713,-148.381638,-40056.78,-18369.84,-39363.59,999.00
2022-03-16 00:25:34,70.230713,-148.381638,-40043.43,-18261.18,-39377.57,999.00
2022-03-16 00:26:44,70.230713,-148.381638,-39909.47,-18518.94,-39426.03,999.00
2022-03-16 00:27:54,70.230713,-148.381638,-39870.08,-18572.74,-39252.79,999.00
2022-03-16 00:29:04,70.230713,-148.381638,-39807.89,-18531.38,-39435.06,999.00
2022-03-16 00:30:14,70.230713,-148.381638,-39955.81,-18557.54,-39349.18,999.00
2022-03-16 00:31:24,70.230713,-148.381638,-39967.90,-18422.24,-39484.91,999.00
2022-03-16 00:32:34,70.230713,-148.381638,-39933.04,-18368.19,-39215.53,999.00
2022-03-16 00:33:44,70.230713,-148.381638,-39942.02,-18426.39,-39153.80,999.00
2022-03-16 00:34:54,70.230713,-148.381638,-39963.15,-18467.13,-39588.68,999.00
2022-03-16 00:36:04,70.230713,-148.381638,-40177.45,-18365.08,-39501.95,999.00
2022-03-16 00:37:14,70.230713,-148.381638,-40168.84,-18469.32,-39359.10,999.00
2022-03-16 00:38:24,70.230713,-148.381638,-40048.91,-18435.99,-39132.89,999.00
2022-03-16 00:39:34,70.230713,-148.381638,-40224.32,-18544.67,-39306.08,999.00
2022-03-16 00:40:44,70.230713,-148.381638,-40310.02,-18332.34,-39331.50,999.00
2022-03-16 00:41:54,70.230713,-148.381638,-40200.37,-18377.89,-39289.20,999.00
2022-03-16 00:43:04,70.230713,-148.381638,-40106.95,-18479.89,-39305.98,999.00
2022-03-16 00:44:14,70.230713,-148.381638,-40244.39,-18480.72,-39043.09,999.00
2022-03-16 00:45:24,70.230713,-148.381638,-40115.58,-18507.68,-39178.32,999.00
2022-03-16 00:46:34,70.230713,-148.381638,-40169.57,-18412.78,-39007.59,999.00
2022-03-16 00:47:44,70.230713,-148.381638,-40061.11,-18504.32,-38945.96,999.00
2022-03-16 00:48:54,70.230713,-148.381638,-40044.01,-18508.72,-39019.20,999.00
2022-03-16 00:50:04,70.230713,-148.381638,-39782.89,-18420.02,-38997.42,999.00
2022-03-16 00:51:14,70.230713,-148.381638,-39851.14,-18433.33,-39065.73,999.00
2022-03-16 00:52:24,70.230713,-148.381638,-39825.37,-18324.52,-39220.67,999.00
2022-03-16 00:53:34,70.230713,-148.381638,-39965.70,-18467.69,-39238.91,999.00
2022-03-16 00:54:44,70.230713,-148.381638,-39983.84,-18443.13,-39356.81,999.00
2022-03-16 00:55:54,70.230713,-148.381638,-39891.14,-18460.66,-39234.79,999.00
2022-03-16 00:57:04,70.230713,-148.381638,-39992.66,-18393.90,-39250.39,999.00
2022-03-16 00:58:14,70.230713,-148.381638,-40000.54,-18540.11,-39484.82,999.00
2022-03-16 00:59:24,70.230713,-148.381638,-39933.23,-18475.42,-39353.75,999.00
2022-03-16 01:00:34,70.230713,-148.381638,-40024.82,-18433.69,-39511.97,999.00
2022-03-16 01:01:44,70.230713,-148.381638,-40056.21,-18407.33,-39388.95,999.00
2022-03-16 01:02:54,70.230713,-148.381638,-40061.51,-18384.66,-39434.42,999.00
2022-03-16 01:04:04,70.230713,-148.381638,-39984.22,-18401.26,-39415.27,999.00
2022-03-16 01:05:14,70.230713,-148.381638,-40071.18,-18287.28,-39391.25,999.00
2022-03-16 01:06:24,70.230713,-148.381638,-40097.28,-18239.68,-39584.20,999.00
2022-03-16 01:07:34,70.230713,-148.381638,-40213.16,-18238.53,-39473.43,999.00
2022-03-16 01:08:44,70.230713,-148.381638,-40192.30,-18285.18,-39614.73,999.00
2022-03-16 01:09:54,70.230713,-148.381638,-39926.22,-18373.33,-39548.38,999.00
2022-03-16 01:11:04,70.230713,-148.381638,-40034.85,-18440.71,-39526.73,999.00
2022-03-16 01:12:14,70.230713,-148.381638,-40013.63,-18392.82,-39525.09,999.00
2022-03-16 01:13:24,70.230713,-148.381638,-40037.90,-18386.48,-39580.98,999.00
2022-03-16 01:14:34,70.230713,-148.381638,-40033.74,-18359.03,-39607.83,999.00
2022-03-16 01:15:44,70.230713,-148.381638,-40011.26,-18263.38,-39370.18,999.00
2022-03-16 01:16:54,70.230713,-148.381638,-39988.55,-18278.22,-39366.57,999.00
2022-03-16 01:18:04,70.230713,-148.381638,-39913.41,-18260.80,-39317.48,999.00
2022-03-16 01:19:14,70.230713,-148.381638,-40132.07,-18292.22,-39660.98,999.00
2022-03-16 01:20:24,70.230713,-148.381638,-39884.13,-18281.84,-39492.02,999.00
2022-03-16 01:21:34,70.230713,-148.381638,-39893.18,-18288.59,-39592.48,999.00
2022-03-16 01:22:44,70.230713,-148.381638,-39836.16,-18362.98,-39716.40,999.00
2022-03-16 01:23:54,70.230713,-148.381638,-39877.31,-18464.41,-39829.78,999.00
2022-03-16 01:25:04,70.230713,-148.381638,-39940.04,-18484.74,-39509.68,999.00
2022-03-16 01:26:14,70.230713,-148.381638,-39864.05,-18333.45,-39542.39,999.00
2022-03-16 01:27:24,70.230713,-148.381638,-40036.56,-18295.29,-39568.05,999.00
2022-03-16 01:28:34,70.230713,-148.381638,-39907.89,-18317.37,-39740.75,999.00
2022-03-16 01:29:44,70.230713,-148.381638,-39940.15,-18343.13,-39572.07,999.00
2022-03-16 01:30:54,70.230713,-148.381638,-40026.27,-18366.58,-39567.19,999.00
2022-03-16 01:32:04,70.230713,-148.381638,-39936.55,-18402.68,-39646.32,999.00
2022-03-16 01:33:14,70.230713,-148.381638,-39798.11,-18412.83,-39822.71,999.00
2022-03-16 01:34:24,70.230713,-148.381638,-39700.36,-18324.77,-39735.82,999.00
2022-03-16 01:35:34,70.230713,-148.381638,-39843.08,-18454.05,-39862.11,999.00
2022-03-16 01:36:44,70.230713,-148.381638,-39823.59,-18457.13,-39731.10,999.00
2022-03-16 01:37:54,70.230713,-148.381638,-39717.46,-18422.49,-39782.39,999.00
2022-03-16 01:39:04,70.230713,-148.381638,-39928.11,-18467.73,-39625.02,999.00
2022-03-16 01:40:14,70.230713,-148.381638,-39747.50,-18277.71,-39749.11,999.00
2022-03-16 01:41:24,70.230713,-148.381638,-37659.53,-17955.15,-38077.32,999.00
2022-03-16 01:42:34,70.230713,-148.381638,-38972.49,-18155.43,-39109.32,999.00
2022-03-16 01:43:44,70.230713,-148.381638,-39672.05,-18248.39,-39573.20,999.00
2022-03-16 01:44:54,70.230713,-148.381638,-39687.24,-18246.00,-39576.81,999.00
2022-03-16 01:46:04,70.230713,-148.381638,-39642.50,-18052.44,-39511.06,999.00
2022-03-16 01:47:14,70.230713,-148.381638,-39635.71,-18120.94,-39481.32,999.00
2022-03-16 01:48:24,70.230713,-148.381638,-39505.07,-18025.35,-39543.11,999.00
2022-03-16 01:49:34,70.230713,-148.381638,-39301.96,-18087.74,-39441.45,999.00
2022-03-16 01:50:44,70.230713,-148.381638,-39124.64,-17927.14,-39116.01,999.00
2022-03-16 01:51:54,70.230713,-148.381638,-39301.81,-18010.91,-39126.50,999.00
2022-03-16 01:53:04,70.230713,-148.381638,-39374.99,-18119.71,-39318.30,999.00
2022-03-16 01:54:14,70.230713,-148.381638,-39260.00,-18151.55,-39359.87,999.00
2022-03-16 01:55:24,70.230713,-148.381638,-39711.53,-18157.38,-39430.40,999.00
2022-03-16 01:56:34,70.230713,-148.381638,-39739.54,-18187.39,-39499.95,999.00
2022-03-16 01:57:44,70.230713,-148.381638,-39795.94,-18125.87,-39564.03,999.00
2022-03-16 01:58:54,70.230713,-148.381638,-39730.15,-18094.02,-39648.62,999.00
2022-03-16 02:00:04,70.230713,-148.381638,-39745.39,-18261.05,-39490.85,999.00
2022-03-16 02:01:14,70.230713,-148.381638,-39846.59,-18248.90,-39423.28,999.00
2022-03-16 02:02:24,70.230713,-148.381638,-39999.34,-18278.61,-39420.35,999.00
2022-03-16 02:03:34,70.230713,-148.381638,-39817.38,-18206.39,-39432.47,999.00
2022-03-16 02:04:44,70.230713,-148.381638,-39751.08,-18047.51,-39523.98,999.00
2022-03-16 02:05:54,70.230713,-148.381638,-39700.96,-18080.83,-39602.82,999.00
2022-03-16 02:07:04,70.230713,-148.381638,-39648.29,-18088.64,-39937.52,999.00
2022-03-16 02:08:14,70.230713,-148.381638,-39853.95,-18102.44,-40042.01,999.00
2022-03-16 02:09:24,70.230713,-148.381638,-39710.17,-18124.80,-39990.71,999.00
2022-03-16 02:10:34,70.230713,-148.381638,-39836.44,-18169.84,-39789.89,999.00
2022-03-16 02:11:44,70.230713,-148.381638,-39887.63,-18317.40,-39710.01,999.00
2022-03-16 02:12:54,70.230713,-148.381638,-39738.59,-18263.48,-39740.17,999.00
2022-03-16 02:14:04,70.230713,-148.381638,-39904.03,-18213.80,-39851.81,999.00
2022-03-16 02:15:14,70.230713,-148.381638,-39933.82,-18248.36,-39703.86,999.00
2022-03-16 02:16:24,70.230713,-148.381638,-39847.32,-18102.87,-39848.58,999.00
2022-03-16 02:17:34,70.230713,-148.381638,-39838.14,-18181.32,-39719.26,999.00
2022-03-16 02:18:44,70.230713,-148.381638,-39948.56,-18154.84,-39901.55,999.00
2022-03-16 02:19:54,70.230713,-148.381638,-39218.31,-18025.87,-39267.27,999.00
2022-03-16 02:21:04,70.230713,-148.381638,-39804.83,-18145.04,-39924.01,999.00
2022-03-16 02:22:14,70.230713,-148.381638,-39856.96,-18074.30,-39766.87,999.00
2022-03-16 02:23:24,70.230713,-148.381638,-39982.08,-18266.38,-39807.01,999.00
2022-03-16 02:24:34,70.230713,-148.381638,-40016.53,-18068.30,-39571.34,999.00
2022-03-16 02:25:44,70.230713,-148.381638,-39849.90,-18141.46,-39709.43,999.00
2022-03-16 02:26:54,70.230713,-148.381638,-39785.80,-18320.79,-39934.14,999.00
2022-03-16 02:28:04,70.230713,-148.381638,-39791.67,-18283.42,-39761.69,999.00
2022-03-16 02:29:14,70.230713,-148.381638,-39837.98,-18295.80,-39625.67,999.00
2022-03-16 02:30:24,70.230713,-148.381638,-39992.22,-18256.04,-39655.48,999.00
2022-03-16 02:31:34,70.230713,-148.381638,-39983.98,-18220.57,-39621.07,999.00
2022-03-16 02:32:44,70.230713,-148.381638,-39949.85,-18345.49,-39500.33,999.00
2022-03-16 02:33:54,70.230713,-148.381638,-39900.98,-18269.04,-39522.56,999.00
2022-03-16 02:35:04,70.230713,-148.381638,-39965.93,-18268.03,-39723.89,999.00
2022-03-16 02:36:14,70.230713,-148.381638,-39823.16,-18256.15,-39569.05,999.00
2022-03-16 02:37:24,70.230713,-148.381638,-39816.91,-18360.92,-39675.97,999.00
2022-03-16 02:38:34,70.230713,-148.381638,-39814.97,-18248.10,-39982.25,999.00
2022-03-16 02:39:44,70.230713,-148.381638,-39797.19,-18307.94,-39689.15,999.00
2022-03-16 02:40:54,70.230713,-148.381638,-39956.15,-18318.50,-39750.94,999.00
2022-03-16 02:42:04,70.230713,-148.381638,-39919.11,-18377.21,-39914.27,999.00
